# Rescue Logfile. Created by GNU ddrescue version 1.19
# Command line: ddrescue -b 2048 -d -v /dev/sr0 image.iso image.log
# Start time:   2015-10-15 10:34:38
# Current time: 2015-10-15 11:43:51
# Scraping failed blocks... (forwards)
# current_pos  current_status
0xEAFDD000     /
#      pos        size  status
0x6830A800  0x00000800  +
0x6830B000  0x00000800  -
0x6830B800  0x00000800  +
0x6830C000  0x00000800  -
0x6830C800  0x00000800  +
0x6830D000  0x00000800  -
0x6830D800  0x00000800  +
0x6830E000  0x00000800  -
0x6830E800  0x00000800  +
0x6830F000  0x00000800  -
0x6830F800  0x00000800  +
0x68310000  0x00000800  -
0x68310800  0x00000800  +
0x68311000  0x00000800  -
0x68311800  0x00000800  +
0x68312000  0x00000800  -
0x68312800  0x00000800  +
0x68313000  0x00000800  -
0x68313800  0x00000800  +
0x68314000  0x00000800  -
0x68314800  0x00000800  +
0x68315000  0x00000800  -
0x68315800  0x00000800  +
0x68316000  0x00000800  -
0x68316800  0x00000800  +
0x68317000  0x00000800  -
0x68317800  0x00000800  +
0x68318000  0x00008000  -
0x68320000  0x00010000  +
0x68330000  0x00008800  -
0x68338800  0x00000800  +
0x68339000  0x00000800  -
0x68339800  0x00000800  +
0x6833A000  0x00000800  -
0x6833A800  0x00000800  +
0x6833B000  0x00000800  -
0x6833B800  0x00000800  +
0x6833C000  0x00000800  -
0x6833C800  0x00000800  +
0x6833D000  0x00000800  -
0x6833D800  0x00000800  +
0x6833E000  0x00000800  -
0x6833E800  0x00000800  +
0x6833F000  0x00000800  -
0x6833F800  0x00000800  +
0x68340000  0x00000800  -
0x68340800  0x00000800  +
0x68341000  0x00000800  -
0x68341800  0x00000800  +
0x68342000  0x00000800  -
0x68342800  0x00000800  +
0x68343000  0x00000800  -
0x68343800  0x00000800  +
0x68344000  0x00000800  -
0x68344800  0x00000800  +
0x68345000  0x00000800  -
0x68345800  0x00000800  +
0x68346000  0x00000800  -
0x68346800  0x00000800  +
0x68347000  0x00000800  -
0x68347800  0x00000800  +
0x68348000  0x00008000  -
0x68350000  0x00008000  +
0x68358000  0x00008000  -
0x68360000  0x00000800  +
0x68360800  0x00000800  -
0x68361000  0x00000800  +
0x68361800  0x00000800  -
0x68362000  0x00000800  +
0x68362800  0x00000800  -
0x68363000  0x00000800  +
0x68363800  0x00000800  -
0x68364000  0x00000800  +
0x68364800  0x00000800  -
0x68365000  0x00000800  +
0x68365800  0x00000800  -
0x68366000  0x00000800  +
0x68366800  0x00000800  -
0x68367000  0x00000800  +
0x68367800  0x00000800  -
0x68368000  0x00000800  +
0x68368800  0x00000800  -
0x68369000  0x00000800  +
0x68369800  0x00000800  -
0x6836A000  0x00000800  +
0x6836A800  0x00000800  -
0x6836B000  0x00000800  +
0x6836B800  0x00000800  -
0x6836C000  0x00000800  +
0x6836C800  0x00000800  -
0x6836D000  0x00000800  +
0x6836D800  0x00000800  -
0x6836E000  0x00000800  +
0x6836E800  0x00000800  -
0x6836F000  0x00000800  +
0x6836F800  0x00008800  -
0x68378000  0x00000800  +
0x68378800  0x00000800  -
0x68379000  0x00000800  +
0x68379800  0x00000800  -
0x6837A000  0x00000800  +
0x6837A800  0x00000800  -
0x6837B000  0x00000800  +
0x6837B800  0x00000800  -
0x6837C000  0x00000800  +
0x6837C800  0x00000800  -
0x6837D000  0x00000800  +
0x6837D800  0x00000800  -
0x6837E000  0x00000800  +
0x6837E800  0x00000800  -
0x6837F000  0x00000800  +
0x6837F800  0x00000800  -
0x68380000  0x00008000  +
0x68388000  0x00008000  -
0x68390000  0x00000800  +
0x68390800  0x00000800  -
0x68391000  0x00000800  +
0x68391800  0x00000800  -
0x68392000  0x00000800  +
0x68392800  0x00000800  -
0x68393000  0x00000800  +
0x68393800  0x00000800  -
0x68394000  0x00000800  +
0x68394800  0x00000800  -
0x68395000  0x00000800  +
0x68395800  0x00000800  -
0x68396000  0x00000800  +
0x68396800  0x00000800  -
0x68397000  0x00000800  +
0x68397800  0x00000800  -
0x68398000  0x00000800  +
0x68398800  0x00000800  -
0x68399000  0x00000800  +
0x68399800  0x00000800  -
0x6839A000  0x00000800  +
0x6839A800  0x00000800  -
0x6839B000  0x00000800  +
0x6839B800  0x00000800  -
0x6839C000  0x00000800  +
0x6839C800  0x00000800  -
0x6839D000  0x00000800  +
0x6839D800  0x00000800  -
0x6839E000  0x00000800  +
0x6839E800  0x00000800  -
0x6839F000  0x00000800  +
0x6839F800  0x00008800  -
0x683A8000  0x00010000  +
0x683B8000  0x00008000  -
0x683C0000  0x00000800  +
0x683C0800  0x00000800  -
0x683C1000  0x00000800  +
0x683C1800  0x00000800  -
0x683C2000  0x00000800  +
0x683C2800  0x00000800  -
0x683C3000  0x00000800  +
0x683C3800  0x00000800  -
0x683C4000  0x00000800  +
0x683C4800  0x00000800  -
0x683C5000  0x00000800  +
0x683C5800  0x00000800  -
0x683C6000  0x00000800  +
0x683C6800  0x00000800  -
0x683C7000  0x00000800  +
0x683C7800  0x00000800  -
0x683C8000  0x00000800  +
0x683C8800  0x00000800  -
0x683C9000  0x00000800  +
0x683C9800  0x00000800  -
0x683CA000  0x00000800  +
0x683CA800  0x00000800  -
0x683CB000  0x00000800  +
0x683CB800  0x00000800  -
0x683CC000  0x00000800  +
0x683CC800  0x00000800  -
0x683CD000  0x00000800  +
0x683CD800  0x00000800  -
0x683CE000  0x00000800  +
0x683CE800  0x00000800  -
0x683CF000  0x00000800  +
0x683CF800  0x00008800  -
0x683D8000  0x00000800  +
0x683D8800  0x00000800  -
0x683D9000  0x00000800  +
0x683D9800  0x00000800  -
0x683DA000  0x00000800  +
0x683DA800  0x00000800  -
0x683DB000  0x00000800  +
0x683DB800  0x00000800  -
0x683DC000  0x00000800  +
0x683DC800  0x00000800  -
0x683DD000  0x00000800  +
0x683DD800  0x00000800  -
0x683DE000  0x00000800  +
0x683DE800  0x00000800  -
0x683DF000  0x00000800  +
0x683DF800  0x00000800  -
0x683E0000  0x00000800  +
0x683E0800  0x00000800  -
0x683E1000  0x00000800  +
0x683E1800  0x00000800  -
0x683E2000  0x00000800  +
0x683E2800  0x00000800  -
0x683E3000  0x00000800  +
0x683E3800  0x00000800  -
0x683E4000  0x00000800  +
0x683E4800  0x00000800  -
0x683E5000  0x00000800  +
0x683E5800  0x00000800  -
0x683E6000  0x00000800  +
0x683E6800  0x00000800  -
0x683E7000  0x00000800  +
0x683E7800  0x00008800  -
0x683F0000  0x00000800  +
0x683F0800  0x00000800  -
0x683F1000  0x00000800  +
0x683F1800  0x00000800  -
0x683F2000  0x00000800  +
0x683F2800  0x00000800  -
0x683F3000  0x00000800  +
0x683F3800  0x00000800  -
0x683F4000  0x00000800  +
0x683F4800  0x00000800  -
0x683F5000  0x00000800  +
0x683F5800  0x00000800  -
0x683F6000  0x00000800  +
0x683F6800  0x00000800  -
0x683F7000  0x00000800  +
0x683F7800  0x00002800  -
0x683FA000  0x00000800  +
0x683FA800  0x00000800  -
0x683FB000  0x00000800  +
0x683FB800  0x00000800  -
0x683FC000  0x00000800  +
0x683FC800  0x00000800  -
0x683FD000  0x00000800  +
0x683FD800  0x00000800  -
0x683FE000  0x00000800  +
0x683FE800  0x00000800  -
0x683FF000  0x00000800  +
0x683FF800  0x00008800  -
0x68408000  0x00008000  +
0x68410000  0x00008800  -
0x68418800  0x00000800  +
0x68419000  0x00000800  -
0x68419800  0x00000800  +
0x6841A000  0x00000800  -
0x6841A800  0x00000800  +
0x6841B000  0x00000800  -
0x6841B800  0x00000800  +
0x6841C000  0x00000800  -
0x6841C800  0x00000800  +
0x6841D000  0x00000800  -
0x6841D800  0x00000800  +
0x6841E000  0x00000800  -
0x6841E800  0x00000800  +
0x6841F000  0x00000800  -
0x6841F800  0x00000800  +
0x68420000  0x00000800  -
0x68420800  0x00000800  +
0x68421000  0x00000800  -
0x68421800  0x00000800  +
0x68422000  0x00000800  -
0x68422800  0x00000800  +
0x68423000  0x00000800  -
0x68423800  0x00000800  +
0x68424000  0x00000800  -
0x68424800  0x00000800  +
0x68425000  0x00000800  -
0x68425800  0x00000800  +
0x68426000  0x00000800  -
0x68426800  0x00000800  +
0x68427000  0x00000800  -
0x68427800  0x00000800  +
0x68428000  0x00008800  -
0x68430800  0x00000800  +
0x68431000  0x00000800  -
0x68431800  0x00000800  +
0x68432000  0x00000800  -
0x68432800  0x00000800  +
0x68433000  0x00000800  -
0x68433800  0x00000800  +
0x68434000  0x00000800  -
0x68434800  0x00000800  +
0x68435000  0x00000800  -
0x68435800  0x00000800  +
0x68436000  0x00000800  -
0x68436800  0x00000800  +
0x68437000  0x00000800  -
0x68437800  0x00000800  +
0x68438000  0x00000800  -
0x68438800  0x00000800  +
0x68439000  0x00000800  -
0x68439800  0x00000800  +
0x6843A000  0x00000800  -
0x6843A800  0x00000800  +
0x6843B000  0x00000800  -
0x6843B800  0x00000800  +
0x6843C000  0x00000800  -
0x6843C800  0x00000800  +
0x6843D000  0x00000800  -
0x6843D800  0x00000800  +
0x6843E000  0x00000800  -
0x6843E800  0x00000800  +
0x6843F000  0x00000800  -
0x6843F800  0x00000800  +
0x68440000  0x00008800  -
0x68448800  0x00000800  +
0x68449000  0x00000800  -
0x68449800  0x00000800  +
0x6844A000  0x00000800  -
0x6844A800  0x00000800  +
0x6844B000  0x00000800  -
0x6844B800  0x00000800  +
0x6844C000  0x00000800  -
0x6844C800  0x00000800  +
0x6844D000  0x00000800  -
0x6844D800  0x00000800  +
0x6844E000  0x00000800  -
0x6844E800  0x00000800  +
0x6844F000  0x00000800  -
0x6844F800  0x00000800  +
0x68450000  0x00000800  -
0x68450800  0x00000800  +
0x68451000  0x00000800  -
0x68451800  0x00000800  +
0x68452000  0x00000800  -
0x68452800  0x00000800  +
0x68453000  0x00000800  -
0x68453800  0x00000800  +
0x68454000  0x00000800  -
0x68454800  0x00000800  +
0x68455000  0x00000800  -
0x68455800  0x00000800  +
0x68456000  0x00000800  -
0x68456800  0x00000800  +
0x68457000  0x00000800  -
0x68457800  0x00000800  +
0x68458000  0x00008000  -
0x68460000  0x00010000  +
0x68470000  0x00008800  -
0x68478800  0x00000800  +
0x68479000  0x00000800  -
0x68479800  0x00000800  +
0x6847A000  0x00000800  -
0x6847A800  0x00000800  +
0x6847B000  0x00000800  -
0x6847B800  0x00000800  +
0x6847C000  0x00000800  -
0x6847C800  0x00000800  +
0x6847D000  0x00000800  -
0x6847D800  0x00000800  +
0x6847E000  0x00000800  -
0x6847E800  0x00000800  +
0x6847F000  0x00000800  -
0x6847F800  0x00000800  +
0x68480000  0x00000800  -
0x68480800  0x00000800  +
0x68481000  0x00000800  -
0x68481800  0x00000800  +
0x68482000  0x00000800  -
0x68482800  0x00000800  +
0x68483000  0x00000800  -
0x68483800  0x00000800  +
0x68484000  0x00000800  -
0x68484800  0x00000800  +
0x68485000  0x00000800  -
0x68485800  0x00000800  +
0x68486000  0x00000800  -
0x68486800  0x00000800  +
0x68487000  0x00000800  -
0x68487800  0x00000800  +
0x68488000  0x00008000  -
0x68490000  0x00010000  +
0x684A0000  0x00008800  -
0x684A8800  0x00000800  +
0x684A9000  0x00000800  -
0x684A9800  0x00000800  +
0x684AA000  0x00000800  -
0x684AA800  0x00000800  +
0x684AB000  0x00000800  -
0x684AB800  0x00000800  +
0x684AC000  0x00000800  -
0x684AC800  0x00000800  +
0x684AD000  0x00000800  -
0x684AD800  0x00000800  +
0x684AE000  0x00000800  -
0x684AE800  0x00000800  +
0x684AF000  0x00000800  -
0x684AF800  0x00000800  +
0x684B0000  0x00008800  -
0x684B8800  0x00000800  +
0x684B9000  0x00000800  -
0x684B9800  0x00000800  +
0x684BA000  0x00001000  -
0x684BB000  0x0000D000  +
0x684C8000  0x00008000  -
0x684D0000  0x00000800  +
0x684D0800  0x00000800  -
0x684D1000  0x00000800  +
0x684D1800  0x00000800  -
0x684D2000  0x00000800  +
0x684D2800  0x00000800  -
0x684D3000  0x00000800  +
0x684D3800  0x00000800  -
0x684D4000  0x00000800  +
0x684D4800  0x00000800  -
0x684D5000  0x00000800  +
0x684D5800  0x00000800  -
0x684D6000  0x00000800  +
0x684D6800  0x00000800  -
0x684D7000  0x00000800  +
0x684D7800  0x00000800  -
0x684D8000  0x00000800  +
0x684D8800  0x00000800  -
0x684D9000  0x00000800  +
0x684D9800  0x00000800  -
0x684DA000  0x00000800  +
0x684DA800  0x00000800  -
0x684DB000  0x00000800  +
0x684DB800  0x00000800  -
0x684DC000  0x00000800  +
0x684DC800  0x00000800  -
0x684DD000  0x00000800  +
0x684DD800  0x00000800  -
0x684DE000  0x00000800  +
0x684DE800  0x00000800  -
0x684DF000  0x00000800  +
0x684DF800  0x00008800  -
0x684E8000  0x00000800  +
0x684E8800  0x00000800  -
0x684E9000  0x00000800  +
0x684E9800  0x00000800  -
0x684EA000  0x00000800  +
0x684EA800  0x00000800  -
0x684EB000  0x00000800  +
0x684EB800  0x00000800  -
0x684EC000  0x00000800  +
0x684EC800  0x00000800  -
0x684ED000  0x00000800  +
0x684ED800  0x00000800  -
0x684EE000  0x00000800  +
0x684EE800  0x00000800  -
0x684EF000  0x00000800  +
0x684EF800  0x00000800  -
0x684F0000  0x00008000  +
0x684F8000  0x00008000  -
0x68500000  0x00000800  +
0x68500800  0x00000800  -
0x68501000  0x00000800  +
0x68501800  0x00000800  -
0x68502000  0x00000800  +
0x68502800  0x00000800  -
0x68503000  0x00000800  +
0x68503800  0x00000800  -
0x68504000  0x00000800  +
0x68504800  0x00000800  -
0x68505000  0x00000800  +
0x68505800  0x00000800  -
0x68506000  0x00000800  +
0x68506800  0x00000800  -
0x68507000  0x00000800  +
0x68507800  0x00000800  -
0x68508000  0x00000800  +
0x68508800  0x00000800  -
0x68509000  0x00000800  +
0x68509800  0x00000800  -
0x6850A000  0x00000800  +
0x6850A800  0x00000800  -
0x6850B000  0x00000800  +
0x6850B800  0x00000800  -
0x6850C000  0x00000800  +
0x6850C800  0x00000800  -
0x6850D000  0x00000800  +
0x6850D800  0x00000800  -
0x6850E000  0x00000800  +
0x6850E800  0x00000800  -
0x6850F000  0x00000800  +
0x6850F800  0x00008800  -
0x68518000  0x00000800  +
0x68518800  0x00000800  -
0x68519000  0x0000F000  +
0x68528000  0x00008800  -
0x68530800  0x00000800  +
0x68531000  0x00000800  -
0x68531800  0x00000800  +
0x68532000  0x00000800  -
0x68532800  0x00000800  +
0x68533000  0x00000800  -
0x68533800  0x00000800  +
0x68534000  0x00000800  -
0x68534800  0x00000800  +
0x68535000  0x00000800  -
0x68535800  0x00000800  +
0x68536000  0x00000800  -
0x68536800  0x00000800  +
0x68537000  0x00000800  -
0x68537800  0x00000800  +
0x68538000  0x00000800  -
0x68538800  0x00000800  +
0x68539000  0x00000800  -
0x68539800  0x00000800  +
0x6853A000  0x00000800  -
0x6853A800  0x00000800  +
0x6853B000  0x00000800  -
0x6853B800  0x00000800  +
0x6853C000  0x00000800  -
0x6853C800  0x00000800  +
0x6853D000  0x00000800  -
0x6853D800  0x00000800  +
0x6853E000  0x00000800  -
0x6853E800  0x00000800  +
0x6853F000  0x00000800  -
0x6853F800  0x00000800  +
0x68540000  0x00008800  -
0x68548800  0x00000800  +
0x68549000  0x00000800  -
0x68549800  0x00000800  +
0x6854A000  0x00000800  -
0x6854A800  0x00000800  +
0x6854B000  0x00000800  -
0x6854B800  0x00000800  +
0x6854C000  0x00000800  -
0x6854C800  0x00000800  +
0x6854D000  0x00000800  -
0x6854D800  0x00000800  +
0x6854E000  0x00000800  -
0x6854E800  0x00000800  +
0x6854F000  0x00000800  -
0x6854F800  0x00000800  +
0x68550000  0x00008800  -
0x68558800  0x00000800  +
0x68559000  0x00000800  -
0x68559800  0x00000800  +
0x6855A000  0x00000800  -
0x6855A800  0x00000800  +
0x6855B000  0x00000800  -
0x6855B800  0x00000800  +
0x6855C000  0x00000800  -
0x6855C800  0x00000800  +
0x6855D000  0x00000800  -
0x6855D800  0x00000800  +
0x6855E000  0x00000800  -
0x6855E800  0x00000800  +
0x6855F000  0x00000800  -
0x6855F800  0x00000800  +
0x68560000  0x00000800  -
0x68560800  0x00000800  +
0x68561000  0x00000800  -
0x68561800  0x00000800  +
0x68562000  0x00000800  -
0x68562800  0x00000800  +
0x68563000  0x00000800  -
0x68563800  0x00000800  +
0x68564000  0x00000800  -
0x68564800  0x00000800  +
0x68565000  0x00000800  -
0x68565800  0x00000800  +
0x68566000  0x00000800  -
0x68566800  0x00000800  +
0x68567000  0x00000800  -
0x68567800  0x00000800  +
0x68568000  0x00008800  -
0x68570800  0x00000800  +
0x68571000  0x00000800  -
0x68571800  0x00000800  +
0x68572000  0x00000800  -
0x68572800  0x00000800  +
0x68573000  0x00000800  -
0x68573800  0x00000800  +
0x68574000  0x00000800  -
0x68574800  0x00000800  +
0x68575000  0x00000800  -
0x68575800  0x0000A800  +
0x68580000  0x00008000  -
0x68588000  0x00007800  +
0x6858F800  0x00000800  -
0x68590000  0x00000800  +
0x68590800  0x00000800  -
0x68591000  0x00000800  +
0x68591800  0x00000800  -
0x68592000  0x00000800  +
0x68592800  0x00000800  -
0x68593000  0x00000800  +
0x68593800  0x00000800  -
0x68594000  0x00000800  +
0x68594800  0x00000800  -
0x68595000  0x00000800  +
0x68595800  0x00000800  -
0x68596000  0x00000800  +
0x68596800  0x00000800  -
0x68597000  0x00000800  +
0x68597800  0x00008800  -
0x685A0000  0x00000800  +
0x685A0800  0x00000800  -
0x685A1000  0x00000800  +
0x685A1800  0x00000800  -
0x685A2000  0x00000800  +
0x685A2800  0x00000800  -
0x685A3000  0x00000800  +
0x685A3800  0x00000800  -
0x685A4000  0x00000800  +
0x685A4800  0x00000800  -
0x685A5000  0x00000800  +
0x685A5800  0x00000800  -
0x685A6000  0x00000800  +
0x685A6800  0x00000800  -
0x685A7000  0x00000800  +
0x685A7800  0x00000800  -
0x685A8000  0x00000800  +
0x685A8800  0x00000800  -
0x685A9000  0x00000800  +
0x685A9800  0x00000800  -
0x685AA000  0x00000800  +
0x685AA800  0x00000800  -
0x685AB000  0x00000800  +
0x685AB800  0x00000800  -
0x685AC000  0x00000800  +
0x685AC800  0x00000800  -
0x685AD000  0x00000800  +
0x685AD800  0x00000800  -
0x685AE000  0x00000800  +
0x685AE800  0x00000800  -
0x685AF000  0x00000800  +
0x685AF800  0x00008800  -
0x685B8000  0x00000800  +
0x685B8800  0x00000800  -
0x685B9000  0x00000800  +
0x685B9800  0x00000800  -
0x685BA000  0x00000800  +
0x685BA800  0x00000800  -
0x685BB000  0x00000800  +
0x685BB800  0x00000800  -
0x685BC000  0x00000800  +
0x685BC800  0x00000800  -
0x685BD000  0x00000800  +
0x685BD800  0x00000800  -
0x685BE000  0x00000800  +
0x685BE800  0x00000800  -
0x685BF000  0x00000800  +
0x685BF800  0x00000800  -
0x685C0000  0x00000800  +
0x685C0800  0x00000800  -
0x685C1000  0x00000800  +
0x685C1800  0x00000800  -
0x685C2000  0x00000800  +
0x685C2800  0x00000800  -
0x685C3000  0x00000800  +
0x685C3800  0x00000800  -
0x685C4000  0x00000800  +
0x685C4800  0x00000800  -
0x685C5000  0x00000800  +
0x685C5800  0x00000800  -
0x685C6000  0x00000800  +
0x685C6800  0x00000800  -
0x685C7000  0x00000800  +
0x685C7800  0x00008800  -
0x685D0000  0x00010000  +
0x685E0000  0x00008000  -
0x685E8000  0x00007000  +
0x685EF000  0x00000800  -
0x685EF800  0x00000800  +
0x685F0000  0x00000800  -
0x685F0800  0x00000800  +
0x685F1000  0x00000800  -
0x685F1800  0x00000800  +
0x685F2000  0x00000800  -
0x685F2800  0x00000800  +
0x685F3000  0x00000800  -
0x685F3800  0x00000800  +
0x685F4000  0x00000800  -
0x685F4800  0x00000800  +
0x685F5000  0x00000800  -
0x685F5800  0x00000800  +
0x685F6000  0x00000800  -
0x685F6800  0x00000800  +
0x685F7000  0x00000800  -
0x685F7800  0x00000800  +
0x685F8000  0x00008000  -
0x68600000  0x00008000  +
0x68608000  0x00008800  -
0x68610800  0x00000800  +
0x68611000  0x00000800  -
0x68611800  0x00000800  +
0x68612000  0x00000800  -
0x68612800  0x00000800  +
0x68613000  0x00000800  -
0x68613800  0x00000800  +
0x68614000  0x00000800  -
0x68614800  0x00000800  +
0x68615000  0x00000800  -
0x68615800  0x00000800  +
0x68616000  0x00000800  -
0x68616800  0x00000800  +
0x68617000  0x00000800  -
0x68617800  0x00000800  +
0x68618000  0x00000800  -
0x68618800  0x00000800  +
0x68619000  0x00000800  -
0x68619800  0x00000800  +
0x6861A000  0x00000800  -
0x6861A800  0x00000800  +
0x6861B000  0x00000800  -
0x6861B800  0x00000800  +
0x6861C000  0x00000800  -
0x6861C800  0x00000800  +
0x6861D000  0x00000800  -
0x6861D800  0x00000800  +
0x6861E000  0x00000800  -
0x6861E800  0x00000800  +
0x6861F000  0x00000800  -
0x6861F800  0x00000800  +
0x68620000  0x00008800  -
0x68628800  0x00000800  +
0x68629000  0x00000800  -
0x68629800  0x00000800  +
0x6862A000  0x00000800  -
0x6862A800  0x00000800  +
0x6862B000  0x00000800  -
0x6862B800  0x00000800  +
0x6862C000  0x00000800  -
0x6862C800  0x00000800  +
0x6862D000  0x00000800  -
0x6862D800  0x00000800  +
0x6862E000  0x00000800  -
0x6862E800  0x00000800  +
0x6862F000  0x00001000  -
0x68630000  0x00008000  +
0x68638000  0x00008000  -
0x68640000  0x0000C000  +
0x6864C000  0x00000800  -
0x6864C800  0x00000800  +
0x6864D000  0x00000800  -
0x6864D800  0x00000800  +
0x6864E000  0x00000800  -
0x6864E800  0x00000800  +
0x6864F000  0x00000800  -
0x6864F800  0x00000800  +
0x68650000  0x00008800  -
0x68658800  0x00000800  +
0x68659000  0x00000800  -
0x68659800  0x00000800  +
0x6865A000  0x00000800  -
0x6865A800  0x00000800  +
0x6865B000  0x00000800  -
0x6865B800  0x00000800  +
0x6865C000  0x00000800  -
0x6865C800  0x00000800  +
0x6865D000  0x00000800  -
0x6865D800  0x00000800  +
0x6865E000  0x00000800  -
0x6865E800  0x00000800  +
0x6865F000  0x00000800  -
0x6865F800  0x00000800  +
0x68660000  0x00000800  -
0x68660800  0x00000800  +
0x68661000  0x00000800  -
0x68661800  0x00000800  +
0x68662000  0x00000800  -
0x68662800  0x00000800  +
0x68663000  0x00000800  -
0x68663800  0x00000800  +
0x68664000  0x00000800  -
0x68664800  0x00000800  +
0x68665000  0x00000800  -
0x68665800  0x00000800  +
0x68666000  0x00000800  -
0x68666800  0x00000800  +
0x68667000  0x00000800  -
0x68667800  0x00000800  +
0x68668000  0x00008800  -
0x68670800  0x00000800  +
0x68671000  0x00000800  -
0x68671800  0x00000800  +
0x68672000  0x00000800  -
0x68672800  0x00000800  +
0x68673000  0x00000800  -
0x68673800  0x00000800  +
0x68674000  0x00000800  -
0x68674800  0x00000800  +
0x68675000  0x00000800  -
0x68675800  0x00000800  +
0x68676000  0x00000800  -
0x68676800  0x00000800  +
0x68677000  0x00000800  -
0x68677800  0x00000800  +
0x68678000  0x00000800  -
0x68678800  0x00000800  +
0x68679000  0x00000800  -
0x68679800  0x00000800  +
0x6867A000  0x00000800  -
0x6867A800  0x00000800  +
0x6867B000  0x00000800  -
0x6867B800  0x00000800  +
0x6867C000  0x00000800  -
0x6867C800  0x00000800  +
0x6867D000  0x00000800  -
0x6867D800  0x00000800  +
0x6867E000  0x00000800  -
0x6867E800  0x00000800  +
0x6867F000  0x00000800  -
0x6867F800  0x00000800  +
0x68680000  0x00008800  -
0x68688800  0x00000800  +
0x68689000  0x00000800  -
0x68689800  0x00000800  +
0x6868A000  0x00000800  -
0x6868A800  0x00000800  +
0x6868B000  0x00000800  -
0x6868B800  0x00000800  +
0x6868C000  0x00000800  -
0x6868C800  0x00000800  +
0x6868D000  0x00000800  -
0x6868D800  0x00000800  +
0x6868E000  0x00000800  -
0x6868E800  0x00000800  +
0x6868F000  0x00000800  -
0x6868F800  0x00000800  +
0x68690000  0x00000800  -
0x68690800  0x00000800  +
0x68691000  0x00000800  -
0x68691800  0x00000800  +
0x68692000  0x00000800  -
0x68692800  0x00000800  +
0x68693000  0x00000800  -
0x68693800  0x00000800  +
0x68694000  0x00000800  -
0x68694800  0x00000800  +
0x68695000  0x00000800  -
0x68695800  0x00000800  +
0x68696000  0x00000800  -
0x68696800  0x00001800  +
0x68698000  0x00008000  -
0x686A0000  0x00001000  +
0x686A1000  0x00001000  -
0x686A2000  0x00000800  +
0x686A2800  0x00000800  -
0x686A3000  0x00000800  +
